PairID,Algorithm,X,Y,Z
62,RRT,1.44416,-0.154212,1.18698
62,RRT,1.43761,-0.152703,1.1918
62,RRT,1.431,-0.151198,1.19654
62,RRT,1.42432,-0.149697,1.20119
62,RRT,1.41758,-0.1482,1.20576
62,RRT,1.41079,-0.146707,1.21023
62,RRT,1.40393,-0.14522,1.21461
62,RRT,1.39702,-0.143738,1.21891
62,RRT,1.39005,-0.142262,1.22311
62,RRT,1.38302,-0.140793,1.22722
62,RRT,1.37594,-0.13933,1.23123
62,RRT,1.36881,-0.137875,1.23515
62,RRT,1.36163,-0.136427,1.23898
62,RRT,1.35439,-0.134988,1.24271
62,RRT,1.34711,-0.133557,1.24635
62,RRT,1.33979,-0.132135,1.24989
62,RRT,1.33241,-0.130723,1.25333
62,RRT,1.325,-0.12932,1.25667
62,RRT,1.31754,-0.127927,1.25992
62,RRT,1.31003,-0.126545,1.26306
62,RRT,1.30249,-0.125174,1.26611
62,RRT,1.29491,-0.123814,1.26906
62,RRT,1.2873,-0.122465,1.2719
62,RRT,1.27965,-0.121129,1.27465
62,RRT,1.27196,-0.119804,1.2773
62,RRT,1.26424,-0.118493,1.27984
62,RRT,1.2565,-0.117194,1.28228
62,RRT,1.24872,-0.115908,1.28462
62,RRT,1.24091,-0.114636,1.28685
62,RRT,1.23308,-0.113378,1.28898
62,RRT,1.22522,-0.112134,1.29101
62,RRT,1.21734,-0.110904,1.29294
62,RRT,1.20944,-0.109689,1.29476
62,RRT,1.20152,-0.108489,1.29648
62,RRT,1.19357,-0.107304,1.29809
62,RRT,1.18561,-0.106135,1.2996
62,RRT,1.17764,-0.104981,1.301
62,RRT,1.16965,-0.103844,1.3023
62,RRT,1.16165,-0.102722,1.30349
62,RRT,1.15364,-0.101617,1.30458
62,RRT,1.14561,-0.100528,1.30557
62,RRT,1.13758,-0.0994563,1.30645
62,RRT,1.12954,-0.0984014,1.30722
62,RRT,1.1215,-0.0973635,1.30789
62,RRT,1.11346,-0.0963429,1.30845
62,RRT,1.10541,-0.0953398,1.30891
62,RRT,1.09736,-0.0943542,1.30926
62,RRT,1.08931,-0.0933864,1.30951
62,RRT,1.08127,-0.0924364,1.30966
62,RRT,1.07323,-0.0915044,1.3097
62,RRT,1.06519,-0.0905905,1.30963
62,RRT,1.05716,-0.0896948,1.30947
62,RRT,1.04914,-0.0888173,1.30919
62,RRT,1.04113,-0.0879582,1.30882
62,RRT,1.03314,-0.0871176,1.30834
62,RRT,1.02515,-0.0862954,1.30776
62,RRT,1.01718,-0.0854917,1.30707
62,RRT,1.00923,-0.0847067,1.30629
62,RRT,1.00129,-0.0839403,1.3054
62,RRT,0.993377,-0.0831925,1.30441
62,RRT,0.98548,-0.0824634,1.30332
62,RRT,0.977606,-0.081753,1.30212
62,RRT,0.969755,-0.0810612,1.30083
62,RRT,0.961929,-0.0803881,1.29944
62,RRT,0.95413,-0.0797336,1.29795
62,RRT,0.946357,-0.0790977,1.29636
62,RRT,0.938615,-0.0784804,1.29467
62,RRT,0.930902,-0.0778816,1.29288
62,RRT,0.923221,-0.0773013,1.29099
62,RRT,0.915574,-0.0767393,1.28901
62,RRT,0.907961,-0.0761957,1.28694
62,RRT,0.900384,-0.0756703,1.28476
62,RRT,0.892845,-0.0751631,1.2825
62,RRT,0.885344,-0.0746738,1.28014
62,RRT,0.877883,-0.0742025,1.27768
62,RRT,0.870463,-0.073749,1.27513
62,RRT,0.863085,-0.0733132,1.2725
62,RRT,0.855752,-0.0728949,1.26977
62,RRT,0.848463,-0.0724941,1.26694
62,RRT,0.841221,-0.0721104,1.26403
62,RRT,0.834026,-0.0717439,1.26103
62,RRT,0.82688,-0.0713942,1.25795
62,RRT,0.819783,-0.0710614,1.25477
62,RRT,0.812738,-0.070745,1.25151
62,RRT,0.805745,-0.070445,1.24816
62,RRT,0.798806,-0.0701612,1.24473
62,RRT,0.791921,-0.0698934,1.24122
62,RRT,0.785091,-0.0696413,1.23762
62,RRT,0.778318,-0.0694047,1.23394
62,RRT,0.771604,-0.0691834,1.23018
62,RRT,0.764948,-0.0689772,1.22634
62,RRT,0.758352,-0.0687858,1.22242
62,RRT,0.751817,-0.068609,1.21842
62,RRT,0.745343,-0.0684464,1.21434
62,RRT,0.738933,-0.068298,1.21019
62,RRT,0.732587,-0.0681633,1.20596
62,RRT,0.726306,-0.0680421,1.20166
62,RRT,0.720091,-0.0679342,1.19729
62,RRT,0.713942,-0.0678392,1.19284
62,RRT,0.707861,-0.0677568,1.18832
62,RRT,0.701849,-0.0676868,1.18373
62,RRT,0.695906,-0.0676289,1.17908
62,RRT,0.690033,-0.0675827,1.17435
62,RRT,0.684232,-0.067548,1.16956
62,RRT,0.678502,-0.0675243,1.1647
62,RRT,0.672845,-0.0675115,1.15978
62,RRT,0.667262,-0.0675091,1.1548
62,RRT,0.661753,-0.0675169,1.14975
62,RRT,0.656318,-0.0675344,1.14464
62,RRT,0.65096,-0.0675615,1.13948
62,RRT,0.645678,-0.0675976,1.13425
62,RRT,0.640472,-0.0676425,1.12897
62,RRT,0.635345,-0.0676958,1.12363
62,RRT,0.630296,-0.0677572,1.11823
62,RRT,0.625325,-0.0678263,1.11278
62,RRT,0.620435,-0.0679027,1.10728
62,RRT,0.615624,-0.0679862,1.10172
62,RRT,0.610894,-0.0680762,1.09612
62,RRT,0.606245,-0.0681724,1.09047
62,RRT,0.601678,-0.0682746,1.08476
62,RRT,0.597192,-0.0683822,1.07901
62,RRT,0.59279,-0.0684949,1.07322
62,RRT,0.58847,-0.0686124,1.06738
62,RRT,0.584234,-0.0687342,1.0615
62,RRT,0.580082,-0.06886,1.05558
62,RRT,0.576014,-0.0689894,1.04961
62,RRT,0.572031,-0.069122,1.04361
62,RRT,0.568133,-0.0692574,1.03757
62,RRT,0.56432,-0.0693952,1.03149
62,RRT,0.560592,-0.0695351,1.02537
62,RRT,0.556951,-0.0696766,1.01922
62,RRT,0.553396,-0.0698194,1.01304
62,RRT,0.549927,-0.069963,1.00683
62,RRT,0.546545,-0.0701071,1.00058
62,RRT,0.543249,-0.0702513,0.99431
62,RRT,0.540041,-0.0703952,0.988007
62,RRT,0.536919,-0.0705384,0.981678
62,RRT,0.533886,-0.0706805,0.975323
62,RRT,0.530939,-0.0708212,0.968944
62,RRT,0.52808,-0.07096,0.962541
62,RRT,0.525309,-0.0710965,0.956116
62,RRT,0.522625,-0.0712303,0.949671
62,RRT,0.52003,-0.0713612,0.943206
62,RRT,0.517522,-0.0714886,0.936724
62,RRT,0.515101,-0.0716123,0.930224
62,RRT,0.512769,-0.0717317,0.923708
62,RRT,0.510524,-0.0718466,0.917178
62,RRT,0.508368,-0.0719566,0.910634
62,RRT,0.506298,-0.0720612,0.904079
62,RRT,0.504317,-0.0721602,0.897513
62,RRT,0.502423,-0.0722531,0.890937
62,RRT,0.500616,-0.0723395,0.884352
62,RRT,0.498896,-0.0724192,0.877761
62,RRT,0.4973,-0.0724901,0.871315
62,RRT,0.495963,-0.0725467,0.865634
62,RRT,0.494873,-0.0725903,0.860786
62,RRT,0.494007,-0.0726232,0.856771
62,RRT,0.493343,-0.072647,0.85359
62,RRT,0.492866,-0.0726633,0.851244
62,RRT,0.492565,-0.0726733,0.849734
62,RRT,0.492432,-0.0726776,0.849059
62,RRT,0.492424,-0.0726778,0.849019
62,RRT*,1.68571,-0.232306,0.774313
62,RRT*,1.68553,-0.232237,0.774955
62,RRT*,1.68498,-0.23203,0.776879
62,RRT*,1.68406,-0.231681,0.780085
62,RRT*,1.68274,-0.231184,0.784567
62,RRT*,1.681,-0.230532,0.79032
62,RRT*,1.67881,-0.229715,0.797336
62,RRT*,1.67614,-0.228723,0.805604
62,RRT*,1.67295,-0.227544,0.815106
62,RRT*,1.66944,-0.226258,0.825094
62,RRT*,1.66579,-0.224933,0.835036
62,RRT*,1.66201,-0.22357,0.844929
62,RRT*,1.65808,-0.222171,0.854772
62,RRT*,1.65402,-0.220736,0.864561
62,RRT*,1.64983,-0.219268,0.874293
62,RRT*,1.6455,-0.217768,0.883965
62,RRT*,1.64103,-0.216238,0.893575
62,RRT*,1.63643,-0.214679,0.90312
62,RRT*,1.6317,-0.213093,0.912597
62,RRT*,1.62684,-0.211482,0.922005
62,RRT*,1.62186,-0.209847,0.931339
62,RRT*,1.61674,-0.208189,0.940598
62,RRT*,1.61149,-0.206511,0.949778
62,RRT*,1.60612,-0.204814,0.958879
62,RRT*,1.60063,-0.2031,0.967896
62,RRT*,1.59501,-0.201369,0.976829
62,RRT*,1.58928,-0.199625,0.985674
62,RRT*,1.58342,-0.197867,0.994428
62,RRT*,1.57745,-0.196099,1.00309
62,RRT*,1.57136,-0.194321,1.01166
62,RRT*,1.56516,-0.192535,1.02013
62,RRT*,1.55885,-0.190743,1.02851
62,RRT*,1.55242,-0.188946,1.03678
62,RRT*,1.54589,-0.187146,1.04495
62,RRT*,1.53926,-0.185344,1.05302
62,RRT*,1.53252,-0.183541,1.06098
62,RRT*,1.52567,-0.181739,1.06883
62,RRT*,1.51873,-0.17994,1.07657
62,RRT*,1.51169,-0.178145,1.0842
62,RRT*,1.50456,-0.176356,1.09172
62,RRT*,1.49733,-0.174573,1.09912
62,RRT*,1.49002,-0.172797,1.1064
62,RRT*,1.48262,-0.171032,1.11357
62,RRT*,1.47513,-0.169277,1.12062
62,RRT*,1.46756,-0.167534,1.12755
62,RRT*,1.4599,-0.165804,1.13436
62,RRT*,1.45217,-0.164088,1.14104
62,RRT*,1.44437,-0.162388,1.1476
62,RRT*,1.43649,-0.160704,1.15403
62,RRT*,1.42854,-0.159038,1.16034
62,RRT*,1.42053,-0.157391,1.16652
62,RRT*,1.41245,-0.155764,1.17257
62,RRT*,1.4043,-0.154157,1.17849
62,RRT*,1.3961,-0.152572,1.18429
62,RRT*,1.38784,-0.15101,1.18995
62,RRT*,1.37953,-0.149472,1.19548
62,RRT*,1.37117,-0.147957,1.20088
62,RRT*,1.36275,-0.146468,1.20615
62,RRT*,1.35429,-0.145005,1.21128
62,RRT*,1.34579,-0.143569,1.21629
62,RRT*,1.33725,-0.14216,1.22115
62,RRT*,1.32867,-0.140778,1.22589
62,RRT*,1.32005,-0.139426,1.23049
62,RRT*,1.3114,-0.138102,1.23496
62,RRT*,1.30273,-0.136808,1.23929
62,RRT*,1.29402,-0.135544,1.24348
62,RRT*,1.28529,-0.134311,1.24755
62,RRT*,1.27654,-0.133108,1.25148
62,RRT*,1.26777,-0.131937,1.25527
62,RRT*,1.25898,-0.130798,1.25893
62,RRT*,1.25018,-0.12969,1.26246
62,RRT*,1.24137,-0.128614,1.26585
62,RRT*,1.23255,-0.12757,1.26911
62,RRT*,1.22373,-0.126559,1.27224
62,RRT*,1.2149,-0.125579,1.27523
62,RRT*,1.20607,-0.124633,1.2781
62,RRT*,1.19724,-0.123719,1.28083
62,RRT*,1.18841,-0.122837,1.28343
62,RRT*,1.17959,-0.121988,1.2859
62,RRT*,1.17078,-0.121171,1.28824
62,RRT*,1.16199,-0.120386,1.29045
62,RRT*,1.1532,-0.119633,1.29254
62,RRT*,1.14443,-0.118911,1.29449
62,RRT*,1.13568,-0.118222,1.29632
62,RRT*,1.12695,-0.117563,1.29803
62,RRT*,1.11824,-0.116935,1.29961
62,RRT*,1.10955,-0.116337,1.30106
62,RRT*,1.10089,-0.11577,1.30239
62,RRT*,1.09226,-0.115232,1.3036
62,RRT*,1.08366,-0.114724,1.30469
62,RRT*,1.0751,-0.114244,1.30566
62,RRT*,1.06656,-0.113792,1.30651
62,RRT*,1.05806,-0.113368,1.30724
62,RRT*,1.0496,-0.112971,1.30786
62,RRT*,1.04118,-0.1126,1.30836
62,RRT*,1.0328,-0.112255,1.30874
62,RRT*,1.02447,-0.111936,1.30902
62,RRT*,1.01618,-0.11164,1.30918
62,RRT*,1.00793,-0.111369,1.30922
62,RRT*,0.999733,-0.111121,1.30916
62,RRT*,0.991583,-0.110895,1.30899
62,RRT*,0.983484,-0.11069,1.30872
62,RRT*,0.975437,-0.110506,1.30833
62,RRT*,0.967442,-0.110343,1.30785
62,RRT*,0.959501,-0.110198,1.30726
62,RRT*,0.951616,-0.110072,1.30656
62,RRT*,0.943787,-0.109964,1.30577
62,RRT*,0.936015,-0.109872,1.30487
62,RRT*,0.928302,-0.109796,1.30388
62,RRT*,0.920648,-0.109735,1.30279
62,RRT*,0.913055,-0.109688,1.3016
62,RRT*,0.905522,-0.109655,1.30032
62,RRT*,0.898052,-0.109634,1.29895
62,RRT*,0.890645,-0.109624,1.29748
62,RRT*,0.883301,-0.109625,1.29592
62,RRT*,0.876022,-0.109636,1.29428
62,RRT*,0.868807,-0.109656,1.29254
62,RRT*,0.861658,-0.109683,1.29072
62,RRT*,0.854575,-0.109718,1.28881
62,RRT*,0.847558,-0.109759,1.28681
62,RRT*,0.840608,-0.109805,1.28474
62,RRT*,0.833726,-0.109856,1.28257
62,RRT*,0.826911,-0.10991,1.28033
62,RRT*,0.820165,-0.109968,1.27801
62,RRT*,0.813486,-0.110027,1.27561
62,RRT*,0.806877,-0.110087,1.27313
62,RRT*,0.800337,-0.110147,1.27057
62,RRT*,0.793865,-0.110207,1.26794
62,RRT*,0.787463,-0.110265,1.26524
62,RRT*,0.78113,-0.110322,1.26246
62,RRT*,0.774867,-0.110375,1.2596
62,RRT*,0.768673,-0.110425,1.25668
62,RRT*,0.762549,-0.11047,1.25368
62,RRT*,0.756495,-0.11051,1.25062
62,RRT*,0.750511,-0.110544,1.24749
62,RRT*,0.744595,-0.110572,1.24428
62,RRT*,0.73875,-0.110593,1.24102
62,RRT*,0.732974,-0.110605,1.23768
62,RRT*,0.727268,-0.11061,1.23428
62,RRT*,0.721631,-0.110605,1.23082
62,RRT*,0.716063,-0.11059,1.22729
62,RRT*,0.710564,-0.110565,1.2237
62,RRT*,0.705134,-0.11053,1.22005
62,RRT*,0.699773,-0.110483,1.21634
62,RRT*,0.694481,-0.110424,1.21256
62,RRT*,0.689257,-0.110353,1.20873
62,RRT*,0.684101,-0.110269,1.20484
62,RRT*,0.679013,-0.110172,1.20089
62,RRT*,0.673994,-0.110062,1.19688
62,RRT*,0.669042,-0.109937,1.19282
62,RRT*,0.664158,-0.109799,1.1887
62,RRT*,0.659341,-0.109645,1.18452
62,RRT*,0.654591,-0.109477,1.18029
62,RRT*,0.649908,-0.109293,1.17601
62,RRT*,0.645292,-0.109094,1.17167
62,RRT*,0.640742,-0.108879,1.16728
62,RRT*,0.636259,-0.108648,1.16283
62,RRT*,0.631842,-0.108401,1.15834
62,RRT*,0.627491,-0.108137,1.15379
62,RRT*,0.623206,-0.107857,1.14919
62,RRT*,0.618987,-0.107561,1.14454
62,RRT*,0.614834,-0.107247,1.13984
62,RRT*,0.610746,-0.106917,1.13509
62,RRT*,0.606724,-0.10657,1.1303
62,RRT*,0.602767,-0.106207,1.12545
62,RRT*,0.598875,-0.105826,1.12056
62,RRT*,0.595049,-0.105429,1.11561
62,RRT*,0.591288,-0.105014,1.11063
62,RRT*,0.587592,-0.104583,1.10559
62,RRT*,0.583961,-0.104136,1.10051
62,RRT*,0.580395,-0.103671,1.09539
62,RRT*,0.576895,-0.10319,1.09022
62,RRT*,0.57346,-0.102693,1.085
62,RRT*,0.57009,-0.10218,1.07974
62,RRT*,0.566785,-0.10165,1.07444
62,RRT*,0.563546,-0.101105,1.06909
62,RRT*,0.560373,-0.100543,1.06371
62,RRT*,0.557265,-0.0999668,1.05828
62,RRT*,0.554224,-0.0993749,1.05281
62,RRT*,0.551248,-0.0987679,1.04729
62,RRT*,0.548339,-0.0981462,1.04174
62,RRT*,0.545496,-0.0975099,1.03615
62,RRT*,0.54272,-0.0968594,1.03052
62,RRT*,0.54001,-0.096195,1.02485
62,RRT*,0.537368,-0.0955169,1.01915
62,RRT*,0.534794,-0.0948254,1.0134
62,RRT*,0.532288,-0.0941209,1.00762
62,RRT*,0.529849,-0.0934037,1.00181
62,RRT*,0.527479,-0.0926741,0.995955
62,RRT*,0.525178,-0.0919324,0.99007
62,RRT*,0.522946,-0.0911791,0.984151
62,RRT*,0.520784,-0.0904144,0.978199
62,RRT*,0.518692,-0.0896388,0.972215
62,RRT*,0.51667,-0.0888526,0.966199
62,RRT*,0.514719,-0.0880561,0.960153
62,RRT*,0.512839,-0.0872497,0.954078
62,RRT*,0.511031,-0.0864339,0.947973
62,RRT*,0.509296,-0.0856089,0.941841
62,RRT*,0.507632,-0.0847752,0.935682
62,RRT*,0.506042,-0.0839332,0.929496
62,RRT*,0.504526,-0.0830832,0.923286
62,RRT*,0.503083,-0.0822256,0.917052
62,RRT*,0.501715,-0.0813609,0.910794
62,RRT*,0.500422,-0.0804893,0.904515
62,RRT*,0.499204,-0.0796113,0.898215
62,RRT*,0.498063,-0.0787272,0.891895
62,RRT*,0.496998,-0.0778375,0.885556
62,RRT*,0.49601,-0.0769426,0.8792
62,RRT*,0.495102,-0.076046,0.872851
62,RRT*,0.494343,-0.0752264,0.867061
62,RRT*,0.493742,-0.0745183,0.86207
62,RRT*,0.493275,-0.0739231,0.857881
62,RRT*,0.492923,-0.0734418,0.854498
62,RRT*,0.49267,-0.0730753,0.851924
62,RRT*,0.492504,-0.072824,0.850161
62,RRT*,0.492417,-0.0726883,0.849209
62,RRT*,0.492401,-0.0726621,0.849025
63,RRT,0.49235,-0.0726737,0.84894
63,RRT,0.492062,-0.0718028,0.848836
63,RRT,0.491206,-0.0691853,0.848521
63,RRT,0.489807,-0.0648063,0.847987
63,RRT,0.487904,-0.0586434,0.847221
63,RRT,0.485833,-0.0516282,0.846327
63,RRT,0.483848,-0.044563,0.845404
63,RRT,0.48195,-0.0374483,0.844453
63,RRT,0.480139,-0.0302846,0.843472
63,RRT,0.478417,-0.0230725,0.842463
63,RRT,0.476784,-0.0158124,0.841425
63,RRT,0.475242,-0.00850487,0.840358
63,RRT,0.473791,-0.00115048,0.839263
63,RRT,0.472432,0.00625023,0.838139
63,RRT,0.471167,0.0136967,0.836986
63,RRT,0.469997,0.0211883,0.835805
63,RRT,0.468922,0.0287245,0.834596
63,RRT,0.467944,0.0363046,0.833359
63,RRT,0.467063,0.0439279,0.832093
63,RRT,0.466282,0.0515938,0.830799
63,RRT,0.465601,0.0593016,0.829478
63,RRT,0.465021,0.0670505,0.828128
63,RRT,0.464544,0.0748397,0.826751
63,RRT,0.46417,0.0826685,0.825346
63,RRT,0.463902,0.090536,0.823914
63,RRT,0.46374,0.0984414,0.822455
63,RRT,0.463685,0.106384,0.820968
63,RRT,0.46374,0.114362,0.819454
63,RRT,0.463905,0.122376,0.817914
63,RRT,0.464181,0.130423,0.816347
63,RRT,0.46457,0.138504,0.814753
63,RRT,0.465074,0.146616,0.813133
63,RRT,0.465694,0.154759,0.811487
63,RRT,0.46643,0.162932,0.809814
63,RRT,0.467286,0.171132,0.808116
63,RRT,0.468261,0.17936,0.806392
63,RRT,0.469357,0.187614,0.804643
63,RRT,0.470577,0.195892,0.802869
63,RRT,0.47192,0.204193,0.801069
63,RRT,0.473389,0.212515,0.799245
63,RRT,0.474985,0.220857,0.797396
63,RRT,0.47671,0.229217,0.795523
63,RRT,0.478565,0.237594,0.793626
63,RRT,0.48055,0.245985,0.791705
63,RRT,0.482669,0.25439,0.78976
63,RRT,0.484921,0.262806,0.787792
63,RRT,0.487309,0.271231,0.7858
63,RRT,0.489834,0.279664,0.783786
63,RRT,0.492497,0.288103,0.781749
63,RRT,0.4953,0.296545,0.77969
63,RRT,0.498243,0.304988,0.777608
63,RRT,0.501328,0.31343,0.775505
63,RRT,0.504557,0.321869,0.77338
63,RRT,0.50793,0.330303,0.771234
63,RRT,0.511448,0.338729,0.769066
63,RRT,0.515114,0.347145,0.766878
63,RRT,0.518928,0.355548,0.76467
63,RRT,0.522891,0.363937,0.762441
63,RRT,0.527004,0.372307,0.760193
63,RRT,0.531268,0.380657,0.757925
63,RRT,0.535684,0.388984,0.755637
63,RRT,0.540253,0.397285,0.753331
63,RRT,0.544977,0.405558,0.751006
63,RRT,0.549855,0.413799,0.748663
63,RRT,0.554888,0.422005,0.746302
63,RRT,0.560078,0.430174,0.743923
63,RRT,0.565425,0.438303,0.741527
63,RRT,0.570929,0.446388,0.739114
63,RRT,0.576591,0.454426,0.736684
63,RRT,0.582411,0.462414,0.734238
63,RRT,0.588391,0.47035,0.731775
63,RRT,0.59453,0.478229,0.729297
63,RRT,0.600828,0.486048,0.726804
63,RRT,0.607286,0.493804,0.724296
63,RRT,0.613903,0.501494,0.721773
63,RRT,0.62068,0.509114,0.719236
63,RRT,0.627617,0.51666,0.716685
63,RRT,0.634714,0.524129,0.714121
63,RRT,0.64197,0.531518,0.711543
63,RRT,0.649385,0.538823,0.708952
63,RRT,0.656959,0.54604,0.706349
63,RRT,0.664691,0.553166,0.703734
63,RRT,0.672581,0.560197,0.701107
63,RRT,0.680628,0.56713,0.698468
63,RRT,0.688831,0.57396,0.695819
63,RRT,0.69719,0.580684,0.693159
63,RRT,0.705703,0.587298,0.690489
63,RRT,0.71437,0.593798,0.687809
63,RRT,0.723189,0.600182,0.685119
63,RRT,0.732159,0.606444,0.68242
63,RRT,0.741279,0.612581,0.679713
63,RRT,0.750548,0.61859,0.676997
63,RRT,0.759963,0.624466,0.674273
63,RRT,0.769524,0.630207,0.671541
63,RRT,0.779228,0.635807,0.668803
63,RRT,0.789074,0.641264,0.666057
63,RRT,0.799059,0.646574,0.663305
63,RRT,0.809183,0.651732,0.660547
63,RRT,0.819441,0.656736,0.657783
63,RRT,0.829833,0.661582,0.655014
63,RRT,0.840356,0.666265,0.65224
63,RRT,0.851008,0.670783,0.649461
63,RRT,0.861785,0.675132,0.646678
63,RRT,0.872686,0.679308,0.643892
63,RRT,0.883707,0.683307,0.641102
63,RRT,0.894846,0.687128,0.638309
63,RRT,0.906099,0.690765,0.635513
63,RRT,0.917464,0.694215,0.632715
63,RRT,0.928937,0.697477,0.629916
63,RRT,0.940515,0.700545,0.627115
63,RRT,0.952195,0.703417,0.624312
63,RRT,0.963973,0.706089,0.62151
63,RRT,0.975845,0.70856,0.618706
63,RRT,0.987809,0.710825,0.615903
63,RRT,0.99986,0.712882,0.613101
63,RRT,1.01199,0.714728,0.610299
63,RRT,1.02421,0.71636,0.607498
63,RRT,1.0365,0.717775,0.604699
63,RRT,1.04886,0.718972,0.601902
63,RRT,1.06128,0.719946,0.599107
63,RRT,1.07377,0.720697,0.596315
63,RRT,1.08632,0.721222,0.593525
63,RRT,1.09892,0.721517,0.59074
63,RRT,1.11157,0.721582,0.587958
63,RRT,1.12427,0.721415,0.58518
63,RRT,1.137,0.721012,0.582406
63,RRT,1.14977,0.720373,0.579638
63,RRT,1.16257,0.719496,0.576874
63,RRT,1.1754,0.718379,0.574116
63,RRT,1.18825,0.71702,0.571364
63,RRT,1.20111,0.715419,0.568619
63,RRT,1.21398,0.713573,0.565879
63,RRT,1.22686,0.711483,0.563147
63,RRT,1.23974,0.709146,0.560422
63,RRT,1.25261,0.706562,0.557705
63,RRT,1.26548,0.70373,0.554995
63,RRT,1.27832,0.70065,0.552294
63,RRT,1.29115,0.69732,0.549601
63,RRT,1.30395,0.693741,0.546917
63,RRT,1.31672,0.689913,0.544243
63,RRT,1.32945,0.685834,0.541577
63,RRT,1.34214,0.681505,0.538922
63,RRT,1.35478,0.676927,0.536277
63,RRT,1.36737,0.672099,0.533642
63,RRT,1.3799,0.667022,0.531018
63,RRT,1.39236,0.661697,0.528404
63,RRT,1.40476,0.656123,0.525802
63,RRT,1.41708,0.650302,0.523212
63,RRT,1.42932,0.644236,0.520633
63,RRT,1.44147,0.637924,0.518067
63,RRT,1.45353,0.631368,0.515513
63,RRT,1.46549,0.62457,0.512971
63,RRT,1.47735,0.61753,0.510443
63,RRT,1.4891,0.610251,0.507927
63,RRT,1.50074,0.602735,0.505425
63,RRT,1.51226,0.594983,0.502937
63,RRT,1.52366,0.586997,0.500462
63,RRT,1.53492,0.57878,0.498002
63,RRT,1.54605,0.570333,0.495556
63,RRT,1.55705,0.56166,0.493124
63,RRT,1.56789,0.552762,0.490707
63,RRT,1.57859,0.543643,0.488305
63,RRT,1.58913,0.534306,0.485918
63,RRT,1.59951,0.524752,0.483547
63,RRT,1.60972,0.514986,0.481191
63,RRT,1.61977,0.505011,0.478851
63,RRT,1.62964,0.49483,0.476526
63,RRT,1.63933,0.484446,0.474218
63,RRT,1.64884,0.473863,0.471926
63,RRT,1.65816,0.463085,0.46965
63,RRT,1.66728,0.452115,0.467391
63,RRT,1.67621,0.440958,0.465149
63,RRT,1.68494,0.429617,0.462924
63,RRT,1.69346,0.418097,0.460715
63,RRT,1.70177,0.406402,0.458524
63,RRT,1.70986,0.394536,0.45635
63,RRT,1.71774,0.382504,0.454193
63,RRT,1.7254,0.370311,0.452053
63,RRT,1.73283,0.35796,0.449931
63,RRT,1.74004,0.345457,0.447827
63,RRT,1.74701,0.332806,0.445741
63,RRT,1.75374,0.320013,0.443672
63,RRT,1.76024,0.307082,0.441621
63,RRT,1.7665,0.294019,0.439588
63,RRT,1.77251,0.280829,0.437573
63,RRT,1.77827,0.267516,0.435577
63,RRT,1.78378,0.254087,0.433598
63,RRT,1.78904,0.240546,0.431637
63,RRT,1.79404,0.2269,0.429695
63,RRT,1.79879,0.213153,0.42777
63,RRT,1.80328,0.199311,0.425864
63,RRT,1.8075,0.18538,0.423977
63,RRT,1.81146,0.171365,0.422107
63,RRT,1.81516,0.157272,0.420255
63,RRT,1.81859,0.143107,0.418422
63,RRT,1.82175,0.128875,0.416607
63,RRT,1.82464,0.114583,0.41481
63,RRT,1.82725,0.100236,0.413031
63,RRT,1.8296,0.0858399,0.41127
63,RRT,1.83167,0.0714007,0.409527
63,RRT,1.83347,0.0569243,0.407803
63,RRT,1.835,0.0424166,0.406096
63,RRT,1.83625,0.0278835,0.404406
63,RRT,1.83722,0.013331,0.402735
63,RRT,1.83792,-0.00123514,0.401081
63,RRT,1.83834,-0.0158089,0.399445
63,RRT,1.83849,-0.0303843,0.397826
63,RRT,1.83836,-0.0449556,0.396225
63,RRT,1.83796,-0.0595168,0.39464
63,RRT,1.83728,-0.074062,0.393073
63,RRT,1.83633,-0.0885854,0.391523
63,RRT,1.8351,-0.103081,0.38999
63,RRT,1.83361,-0.117544,0.388473
63,RRT,1.83184,-0.131967,0.386973
63,RRT,1.8298,-0.146345,0.38549
63,RRT,1.82749,-0.160673,0.384022
63,RRT,1.82492,-0.174944,0.382571
63,RRT,1.82208,-0.189153,0.381135
63,RRT,1.81898,-0.203296,0.379715
63,RRT,1.81561,-0.217365,0.378311
63,RRT,1.81199,-0.231356,0.376922
63,RRT,1.80811,-0.245263,0.375548
63,RRT,1.80397,-0.259081,0.374189
63,RRT,1.79958,-0.272804,0.372845
63,RRT,1.79494,-0.286429,0.371515
63,RRT,1.79005,-0.299948,0.370199
63,RRT,1.78491,-0.313358,0.368897
63,RRT,1.77954,-0.326654,0.367609
63,RRT,1.77392,-0.33983,0.366335
63,RRT,1.76807,-0.352882,0.365074
63,RRT,1.76198,-0.365805,0.363825
63,RRT,1.75566,-0.378594,0.36259
63,RRT,1.74912,-0.391245,0.361367
63,RRT,1.74235,-0.403754,0.360156
63,RRT,1.73536,-0.416116,0.358957
63,RRT,1.72816,-0.428327,0.357769
63,RRT,1.72074,-0.440382,0.356593
63,RRT,1.71312,-0.452279,0.355428
63,RRT,1.70529,-0.464012,0.354273
63,RRT,1.69726,-0.475578,0.353129
63,RRT,1.68903,-0.486973,0.351995
63,RRT,1.68061,-0.498194,0.350871
63,RRT,1.672,-0.509237,0.349756
63,RRT,1.6632,-0.520099,0.34865
63,RRT,1.65423,-0.530776,0.347553
63,RRT,1.64508,-0.541266,0.346465
63,RRT,1.63576,-0.551565,0.345385
