PairID,Algorithm,X,Y,Z
1,CHOMP,0.220388,-0.00493278,0.432639
1,CHOMP,0.219444,-0.0110811,0.438587
1,CHOMP,0.218292,-0.0196888,0.446955
1,CHOMP,0.217101,-0.0307504,0.457783
1,CHOMP,0.216118,-0.0437935,0.470665
1,CHOMP,0.215589,-0.0569893,0.48383
1,CHOMP,0.215532,-0.0701378,0.497089
1,CHOMP,0.215947,-0.083225,0.510435
1,CHOMP,0.216834,-0.0962368,0.523863
1,CHOMP,0.21819,-0.109159,0.537365
1,CHOMP,0.220016,-0.121978,0.550934
1,CHOMP,0.222308,-0.134681,0.564565
1,CHOMP,0.225064,-0.147251,0.578249
1,CHOMP,0.228281,-0.159678,0.591981
1,CHOMP,0.231956,-0.171946,0.605753
1,CHOMP,0.236084,-0.184042,0.619559
1,CHOMP,0.240662,-0.195952,0.633392
1,CHOMP,0.245683,-0.207664,0.647245
1,CHOMP,0.251143,-0.219165,0.661111
1,CHOMP,0.257036,-0.230441,0.674984
1,CHOMP,0.263355,-0.24148,0.688856
1,CHOMP,0.270093,-0.25227,0.70272
1,CHOMP,0.277244,-0.262798,0.716571
1,CHOMP,0.284799,-0.273052,0.730401
1,CHOMP,0.29275,-0.28302,0.744203
1,CHOMP,0.301089,-0.292692,0.757971
1,CHOMP,0.309807,-0.302055,0.771698
1,CHOMP,0.318895,-0.311099,0.785377
1,CHOMP,0.328342,-0.319814,0.799002
1,CHOMP,0.338139,-0.328189,0.812566
1,CHOMP,0.348275,-0.336214,0.826062
1,CHOMP,0.358739,-0.34388,0.839485
1,CHOMP,0.36952,-0.351177,0.852826
1,CHOMP,0.380606,-0.358097,0.866082
1,CHOMP,0.391986,-0.364632,0.879244
1,CHOMP,0.403647,-0.370772,0.892306
1,CHOMP,0.415577,-0.376511,0.905263
1,CHOMP,0.427763,-0.381841,0.918109
1,CHOMP,0.440193,-0.386756,0.930837
1,CHOMP,0.452852,-0.391248,0.943441
1,CHOMP,0.465728,-0.395313,0.955915
1,CHOMP,0.478806,-0.398944,0.968255
1,CHOMP,0.492073,-0.402137,0.980453
1,CHOMP,0.505514,-0.404887,0.992505
1,CHOMP,0.519116,-0.407189,1.0044
1,CHOMP,0.532863,-0.40904,1.01615
1,CHOMP,0.546742,-0.410437,1.02773
1,CHOMP,0.560737,-0.411377,1.03914
1,CHOMP,0.574833,-0.411858,1.05038
1,CHOMP,0.589016,-0.411878,1.06144
1,CHOMP,0.603271,-0.411436,1.07231
1,CHOMP,0.617582,-0.410531,1.083
1,CHOMP,0.631934,-0.409162,1.0935
1,CHOMP,0.646312,-0.407331,1.1038
1,CHOMP,0.660701,-0.405037,1.1139
1,CHOMP,0.675086,-0.402282,1.12379
1,CHOMP,0.689451,-0.399067,1.13347
1,CHOMP,0.703781,-0.395395,1.14294
1,CHOMP,0.718062,-0.391269,1.1522
1,CHOMP,0.732277,-0.386691,1.16123
1,CHOMP,0.746413,-0.381665,1.17003
1,CHOMP,0.760454,-0.376196,1.17861
1,CHOMP,0.774385,-0.370287,1.18696
1,CHOMP,0.788193,-0.363945,1.19507
1,CHOMP,0.801862,-0.357175,1.20294
1,CHOMP,0.815378,-0.349982,1.21058
1,CHOMP,0.828728,-0.342373,1.21797
1,CHOMP,0.841897,-0.334356,1.22511
1,CHOMP,0.854871,-0.325937,1.23201
1,CHOMP,0.867637,-0.317125,1.23865
1,CHOMP,0.880183,-0.307927,1.24505
1,CHOMP,0.892494,-0.298353,1.25118
1,CHOMP,0.904558,-0.288412,1.25706
1,CHOMP,0.916364,-0.278112,1.26269
1,CHOMP,0.927898,-0.267465,1.26805
1,CHOMP,0.939149,-0.25648,1.27315
1,CHOMP,0.950106,-0.245168,1.27799
1,CHOMP,0.960757,-0.23354,1.28257
1,CHOMP,0.971092,-0.221608,1.28689
1,CHOMP,0.981101,-0.209383,1.29094
1,CHOMP,0.990773,-0.196877,1.29472
1,CHOMP,1.0001,-0.184103,1.29824
1,CHOMP,1.00907,-0.171073,1.30149
1,CHOMP,1.01767,-0.1578,1.30448
1,CHOMP,1.02591,-0.144298,1.30721
1,CHOMP,1.03376,-0.13058,1.30966
1,CHOMP,1.04123,-0.11666,1.31186
1,CHOMP,1.0483,-0.102551,1.31379
1,CHOMP,1.05497,-0.0882685,1.31545
1,CHOMP,1.06123,-0.0738258,1.31686
1,CHOMP,1.06707,-0.0592378,1.318
1,CHOMP,1.0725,-0.0445192,1.31889
1,CHOMP,1.07751,-0.0296847,1.31951
1,CHOMP,1.08209,-0.0147493,1.31988
1,CHOMP,1.08624,0.000271928,1.32
1,CHOMP,1.08995,0.0153639,1.31986
1,CHOMP,1.09323,0.0305113,1.31947
1,CHOMP,1.09606,0.045699,1.31884
1,CHOMP,1.09846,0.0609116,1.31795
1,CHOMP,1.10042,0.0761338,1.31683
1,CHOMP,1.10193,0.0913503,1.31546
1,CHOMP,1.103,0.106546,1.31386
1,CHOMP,1.10363,0.121705,1.31202
1,CHOMP,1.10382,0.136813,1.30995
1,CHOMP,1.10356,0.151855,1.30765
1,CHOMP,1.10287,0.166814,1.30512
1,CHOMP,1.10174,0.181678,1.30238
1,CHOMP,1.10019,0.19643,1.29941
1,CHOMP,1.0982,0.211056,1.29623
1,CHOMP,1.09578,0.225541,1.29285
1,CHOMP,1.09295,0.239872,1.28925
1,CHOMP,1.0897,0.254034,1.28545
1,CHOMP,1.08604,0.268014,1.28146
1,CHOMP,1.08197,0.281797,1.27727
1,CHOMP,1.0775,0.29537,1.27289
1,CHOMP,1.07265,0.30872,1.26833
1,CHOMP,1.0674,0.321835,1.26359
1,CHOMP,1.06178,0.334702,1.25868
1,CHOMP,1.05579,0.347308,1.25359
1,CHOMP,1.04944,0.359642,1.24834
1,CHOMP,1.04274,0.371691,1.24293
1,CHOMP,1.0357,0.383446,1.23736
1,CHOMP,1.02832,0.394895,1.23165
1,CHOMP,1.02062,0.406027,1.22579
1,CHOMP,1.0126,0.416833,1.21979
1,CHOMP,1.00428,0.427303,1.21366
1,CHOMP,0.995672,0.437427,1.20739
1,CHOMP,0.986781,0.447198,1.20101
1,CHOMP,0.97762,0.456606,1.19451
1,CHOMP,0.968203,0.465643,1.1879
1,CHOMP,0.958539,0.474303,1.18118
1,CHOMP,0.948643,0.482578,1.17436
1,CHOMP,0.938525,0.490462,1.16744
1,CHOMP,0.928199,0.497949,1.16044
1,CHOMP,0.917678,0.505033,1.15335
1,CHOMP,0.906975,0.51171,1.14618
1,CHOMP,0.896102,0.517974,1.13894
1,CHOMP,0.885073,0.523822,1.13164
1,CHOMP,0.873901,0.52925,1.12427
1,CHOMP,0.8626,0.534255,1.11685
1,CHOMP,0.851184,0.538835,1.10938
1,CHOMP,0.839665,0.542989,1.10186
1,CHOMP,0.828058,0.546713,1.09431
1,CHOMP,0.816376,0.550008,1.08672
1,CHOMP,0.804633,0.552873,1.0791
1,CHOMP,0.792842,0.555309,1.07147
1,CHOMP,0.781018,0.557315,1.06381
1,CHOMP,0.769173,0.558893,1.05615
1,CHOMP,0.757321,0.560044,1.04848
1,CHOMP,0.745476,0.560772,1.04081
1,CHOMP,0.733651,0.561077,1.03314
1,CHOMP,0.721858,0.560965,1.02548
1,CHOMP,0.710111,0.560437,1.01784
1,CHOMP,0.698423,0.559498,1.01021
1,CHOMP,0.686806,0.558153,1.00261
1,CHOMP,0.675273,0.556407,0.995038
1,CHOMP,0.663837,0.554264,0.987499
1,CHOMP,0.652508,0.551732,0.979999
1,CHOMP,0.641299,0.548816,0.97254
1,CHOMP,0.630221,0.545523,0.965128
1,CHOMP,0.619286,0.54186,0.957766
1,CHOMP,0.608505,0.537835,0.950459
1,CHOMP,0.597888,0.533456,0.943211
1,CHOMP,0.587445,0.52873,0.936025
1,CHOMP,0.577187,0.523667,0.928905
1,CHOMP,0.567124,0.518275,0.921855
1,CHOMP,0.557264,0.512564,0.914878
1,CHOMP,0.547616,0.506543,0.907977
1,CHOMP,0.53819,0.500223,0.901155
1,CHOMP,0.528994,0.493613,0.894416
1,CHOMP,0.520035,0.486723,0.887762
1,CHOMP,0.511321,0.479565,0.881196
1,CHOMP,0.502859,0.472149,0.87472
1,CHOMP,0.494655,0.464486,0.868336
1,CHOMP,0.486716,0.456589,0.862048
1,CHOMP,0.479048,0.448467,0.855856
1,CHOMP,0.471657,0.440132,0.849763
1,CHOMP,0.464546,0.431598,0.843771
1,CHOMP,0.457721,0.422874,0.837881
1,CHOMP,0.451186,0.413973,0.832094
1,CHOMP,0.444944,0.404908,0.826412
1,CHOMP,0.438999,0.39569,0.820836
1,CHOMP,0.433354,0.386332,0.815367
1,CHOMP,0.428011,0.376845,0.810005
1,CHOMP,0.422971,0.367242,0.804751
1,CHOMP,0.418238,0.357535,0.799606
1,CHOMP,0.413811,0.347735,0.79457
1,CHOMP,0.409691,0.337856,0.789643
1,CHOMP,0.40588,0.32791,0.784825
1,CHOMP,0.402375,0.317907,0.780115
1,CHOMP,0.399178,0.307861,0.775515
1,CHOMP,0.396287,0.297782,0.771022
1,CHOMP,0.3937,0.287682,0.766636
1,CHOMP,0.391417,0.277573,0.762357
1,CHOMP,0.389435,0.267467,0.758184
1,CHOMP,0.387751,0.257374,0.754115
1,CHOMP,0.386362,0.247305,0.75015
1,CHOMP,0.385266,0.237271,0.746286
1,CHOMP,0.38446,0.227282,0.742523
1,CHOMP,0.383938,0.217349,0.738859
1,CHOMP,0.383697,0.207482,0.735293
1,CHOMP,0.383733,0.197691,0.731821
1,CHOMP,0.38404,0.187985,0.728443
1,CHOMP,0.384614,0.178374,0.725156
1,CHOMP,0.385449,0.168865,0.721958
1,CHOMP,0.386541,0.159469,0.718846
1,CHOMP,0.387882,0.150194,0.715819
1,CHOMP,0.389466,0.141047,0.712874
1,CHOMP,0.391289,0.132036,0.710007
1,CHOMP,0.393342,0.123169,0.707218
1,CHOMP,0.395407,0.115229,0.704742
1,CHOMP,0.39718,0.109001,0.702814
1,CHOMP,0.398571,0.104422,0.701403
1,CHOMP,0.399517,0.101445,0.700488
1,CHOMP,0.399976,0.100038,0.700056
1,CHOMP,0.400018,0.099911,0.700017
2,RRT,0.221202,1.28243e-05,0.427904
2,RRT,0.221048,-0.00134281,0.42903
2,RRT,0.220612,-0.00540931,0.432415
2,RRT,0.219971,-0.0121848,0.438075
2,RRT,0.21925,-0.0216639,0.446038
2,RRT,0.218627,-0.0338343,0.456341
2,RRT,0.218331,-0.0486721,0.469027
2,RRT,0.218639,-0.0661035,0.484115
2,RRT,0.219734,-0.0843842,0.500167
2,RRT,0.221618,-0.102524,0.516343
2,RRT,0.224288,-0.120493,0.532629
2,RRT,0.227738,-0.138264,0.549014
2,RRT,0.231962,-0.155808,0.565482
2,RRT,0.236953,-0.173097,0.582022
2,RRT,0.242702,-0.190104,0.598619
2,RRT,0.2492,-0.206801,0.615261
2,RRT,0.256436,-0.223162,0.631934
2,RRT,0.264396,-0.23916,0.648625
2,RRT,0.27307,-0.25477,0.665321
2,RRT,0.28244,-0.269966,0.682008
2,RRT,0.292494,-0.284724,0.698674
2,RRT,0.303213,-0.29902,0.715306
2,RRT,0.31458,-0.31283,0.731891
2,RRT,0.326577,-0.326133,0.748416
2,RRT,0.339184,-0.338906,0.764869
2,RRT,0.352381,-0.351129,0.781237
2,RRT,0.366146,-0.362781,0.797508
2,RRT,0.380457,-0.373844,0.81367
2,RRT,0.395292,-0.384299,0.829711
2,RRT,0.410626,-0.39413,0.845619
2,RRT,0.426435,-0.403319,0.861384
2,RRT,0.442694,-0.411851,0.876992
2,RRT,0.459377,-0.419712,0.892434
2,RRT,0.476457,-0.42689,0.907699
2,RRT,0.493908,-0.433371,0.922775
2,RRT,0.511701,-0.439144,0.937653
2,RRT,0.52981,-0.4442,0.952322
2,RRT,0.548206,-0.44853,0.966773
2,RRT,0.566859,-0.452126,0.980995
2,RRT,0.585742,-0.454981,0.99498
2,RRT,0.604824,-0.457091,1.00872
2,RRT,0.624076,-0.458449,1.0222
2,RRT,0.643469,-0.459055,1.03542
2,RRT,0.662972,-0.458904,1.04837
2,RRT,0.682556,-0.457998,1.06104
2,RRT,0.70219,-0.456335,1.07342
2,RRT,0.721845,-0.453918,1.0855
2,RRT,0.741491,-0.450749,1.09729
2,RRT,0.761098,-0.446833,1.10876
2,RRT,0.780636,-0.442173,1.11992
2,RRT,0.800077,-0.436777,1.13076
2,RRT,0.81939,-0.430651,1.14128
2,RRT,0.838548,-0.423804,1.15147
2,RRT,0.857521,-0.416244,1.16131
2,RRT,0.876282,-0.407984,1.17082
2,RRT,0.894803,-0.399034,1.17999
2,RRT,0.913056,-0.389406,1.1888
2,RRT,0.931016,-0.379116,1.19727
2,RRT,0.948656,-0.368176,1.20537
2,RRT,0.96595,-0.356603,1.21312
2,RRT,0.982873,-0.344413,1.22051
2,RRT,0.999403,-0.331623,1.22754
2,RRT,1.01551,-0.318253,1.23421
2,RRT,1.03118,-0.30432,1.2405
2,RRT,1.04639,-0.289846,1.24644
2,RRT,1.06112,-0.27485,1.252
2,RRT,1.07534,-0.259355,1.2572
2,RRT,1.08903,-0.243382,1.26203
2,RRT,1.10219,-0.226954,1.26649
2,RRT,1.11478,-0.210095,1.27059
2,RRT,1.1268,-0.192829,1.27432
2,RRT,1.13823,-0.17518,1.27769
2,RRT,1.14905,-0.157174,1.28069
2,RRT,1.15925,-0.138836,1.28334
2,RRT,1.16882,-0.120193,1.28563
2,RRT,1.17774,-0.10127,1.28756
2,RRT,1.18601,-0.0820953,1.28914
2,RRT,1.19362,-0.0626947,1.29038
2,RRT,1.20055,-0.0430959,1.29127
2,RRT,1.2068,-0.0233263,1.29181
2,RRT,1.21237,-0.00341369,1.29203
2,RRT,1.21725,0.0166143,1.29191
2,RRT,1.22143,0.0367298,1.29146
2,RRT,1.22492,0.0569051,1.29069
2,RRT,1.22771,0.0771124,1.28961
2,RRT,1.2298,0.097324,1.28821
2,RRT,1.23119,0.117512,1.28651
2,RRT,1.23189,0.13765,1.28451
2,RRT,1.23189,0.15771,1.28222
2,RRT,1.2312,0.177666,1.27965
2,RRT,1.22982,0.19749,1.27679
2,RRT,1.22777,0.217157,1.27367
2,RRT,1.22505,0.236641,1.27028
2,RRT,1.22166,0.255916,1.26663
2,RRT,1.21762,0.274958,1.26274
2,RRT,1.21293,0.293742,1.2586
2,RRT,1.20761,0.312245,1.25423
2,RRT,1.20167,0.330443,1.24964
2,RRT,1.19511,0.348314,1.24483
2,RRT,1.18797,0.365836,1.23981
2,RRT,1.18024,0.382987,1.2346
2,RRT,1.17195,0.399749,1.22919
2,RRT,1.16311,0.4161,1.2236
2,RRT,1.15374,0.432023,1.21784
2,RRT,1.14385,0.447499,1.21191
2,RRT,1.13347,0.462511,1.20583
2,RRT,1.12261,0.477043,1.1996
2,RRT,1.11129,0.49108,1.19323
2,RRT,1.09954,0.504608,1.18674
2,RRT,1.08736,0.517613,1.18013
2,RRT,1.0748,0.530083,1.1734
2,RRT,1.06185,0.542006,1.16658
2,RRT,1.04856,0.553373,1.15967
2,RRT,1.03493,0.564174,1.15267
2,RRT,1.02099,0.5744,1.1456
2,RRT,1.00677,0.584044,1.13846
2,RRT,0.99229,0.593101,1.13127
2,RRT,0.977567,0.601564,1.12403
2,RRT,0.962628,0.60943,1.11675
2,RRT,0.947495,0.616696,1.10944
2,RRT,0.932192,0.62336,1.10211
2,RRT,0.916742,0.62942,1.09477
2,RRT,0.901168,0.634876,1.08742
2,RRT,0.885494,0.639731,1.08007
2,RRT,0.869741,0.643985,1.07274
2,RRT,0.853933,0.647641,1.06542
2,RRT,0.838093,0.650704,1.05812
2,RRT,0.822241,0.653179,1.05086
2,RRT,0.806401,0.655071,1.04363
2,RRT,0.790592,0.656388,1.03645
2,RRT,0.774838,0.657136,1.02933
2,RRT,0.759157,0.657324,1.02226
2,RRT,0.74357,0.656962,1.01525
2,RRT,0.728098,0.65606,1.00832
2,RRT,0.712758,0.654629,1.00146
2,RRT,0.697569,0.652681,0.994679
2,RRT,0.682549,0.650227,0.987985
2,RRT,0.667716,0.647281,0.981381
2,RRT,0.653086,0.643856,0.974871
2,RRT,0.638674,0.639967,0.968459
2,RRT,0.624497,0.635629,0.962149
2,RRT,0.610569,0.630857,0.955945
2,RRT,0.596903,0.625666,0.949849
2,RRT,0.583513,0.620074,0.943864
2,RRT,0.570411,0.614096,0.937992
2,RRT,0.557608,0.60775,0.932236
2,RRT,0.545115,0.601053,0.926598
2,RRT,0.532942,0.594023,0.92108
2,RRT,0.521098,0.586677,0.915681
2,RRT,0.509592,0.579033,0.910404
2,RRT,0.49843,0.571111,0.905249
2,RRT,0.48762,0.562927,0.900216
2,RRT,0.477168,0.5545,0.895306
2,RRT,0.467079,0.545849,0.890517
2,RRT,0.457356,0.536991,0.88585
2,RRT,0.448004,0.527946,0.881303
2,RRT,0.439026,0.518731,0.876876
2,RRT,0.430423,0.509364,0.872567
2,RRT,0.422196,0.499863,0.868374
2,RRT,0.414347,0.490246,0.864295
2,RRT,0.406875,0.48053,0.860328
2,RRT,0.39978,0.470732,0.856471
2,RRT,0.393059,0.460869,0.852721
2,RRT,0.386711,0.450958,0.849075
2,RRT,0.380733,0.441013,0.845529
2,RRT,0.375121,0.431052,0.842082
2,RRT,0.369872,0.421089,0.838728
2,RRT,0.364981,0.411139,0.835464
2,RRT,0.360443,0.401216,0.832287
2,RRT,0.356252,0.391334,0.829191
2,RRT,0.352403,0.381506,0.826174
2,RRT,0.34889,0.371745,0.823231
2,RRT,0.345704,0.362063,0.820356
2,RRT,0.34284,0.352472,0.817547
2,RRT,0.34029,0.342983,0.814797
2,RRT,0.338045,0.333605,0.812102
2,RRT,0.336098,0.324349,0.809457
2,RRT,0.334441,0.315224,0.806858
2,RRT,0.333064,0.306239,0.804299
2,RRT,0.33196,0.297401,0.801776
2,RRT,0.331118,0.288717,0.799282
2,RRT,0.330531,0.280196,0.796814
2,RRT,0.330189,0.271841,0.794367
2,RRT,0.330082,0.26366,0.791934
2,RRT,0.330203,0.255657,0.789512
2,RRT,0.33054,0.247836,0.787096
2,RRT,0.331086,0.2402,0.78468
2,RRT,0.331831,0.232753,0.782259
2,RRT,0.332766,0.225498,0.77983
2,RRT,0.333882,0.218436,0.777387
2,RRT,0.33517,0.211569,0.774927
2,RRT,0.336622,0.204898,0.772443
2,RRT,0.338228,0.198422,0.769934
2,RRT,0.339981,0.192142,0.767393
2,RRT,0.341872,0.186058,0.764818
2,RRT,0.343894,0.180167,0.762205
2,RRT,0.346038,0.17447,0.759549
2,RRT,0.348297,0.168963,0.756848
2,RRT,0.350665,0.163644,0.754098
2,RRT,0.353133,0.158512,0.751297
2,RRT,0.355696,0.153562,0.748441
2,RRT,0.358347,0.148791,0.745527
2,RRT,0.36108,0.144196,0.742554
2,RRT,0.363889,0.139773,0.73952
2,RRT,0.36677,0.135518,0.736421
2,RRT,0.369715,0.131426,0.733257
2,RRT,0.372722,0.127492,0.730025
2,RRT,0.375785,0.123712,0.726725
2,RRT,0.378901,0.12008,0.723356
2,RRT,0.382065,0.116593,0.719917
2,RRT,0.385274,0.113243,0.716407
2,RRT,0.388524,0.110027,0.712826
2,RRT,0.391579,0.107153,0.709434
2,RRT,0.394178,0.104812,0.706528
2,RRT,0.396308,0.102962,0.704133
2,RRT,0.397958,0.101568,0.702267
2,RRT,0.399122,0.100605,0.700946
2,RRT,0.399795,0.100056,0.700181
2,RRT,0.399978,0.0999077,0.699972
2,CHOMP,0.221198,6.09454e-05,0.428002
2,CHOMP,0.221163,-0.000247847,0.427722
2,CHOMP,0.221062,-0.0011739,0.426886
2,CHOMP,0.2209,-0.00271623,0.425506
2,CHOMP,0.220687,-0.00487304,0.423599
2,CHOMP,0.220437,-0.00764155,0.421194
2,CHOMP,0.220168,-0.0110177,0.418325
2,CHOMP,0.2199,-0.0149957,0.415038
2,CHOMP,0.219671,-0.0192523,0.411633
2,CHOMP,0.219503,-0.0234903,0.408362
2,CHOMP,0.219391,-0.0277078,0.405227
2,CHOMP,0.219336,-0.0319024,0.402229
2,CHOMP,0.219336,-0.0360722,0.399372
2,CHOMP,0.219387,-0.0402148,0.396657
2,CHOMP,0.21949,-0.0443279,0.394087
2,CHOMP,0.219641,-0.0484091,0.391663
2,CHOMP,0.219839,-0.0524559,0.389387
2,CHOMP,0.220083,-0.0564659,0.387261
2,CHOMP,0.22037,-0.0604365,0.385287
2,CHOMP,0.2207,-0.064365,0.383465
2,CHOMP,0.221069,-0.0682488,0.381797
2,CHOMP,0.221477,-0.0720851,0.380285
2,CHOMP,0.221922,-0.0758711,0.37893
2,CHOMP,0.222402,-0.0796041,0.377732
2,CHOMP,0.222916,-0.083281,0.376693
2,CHOMP,0.223462,-0.0868992,0.375812
2,CHOMP,0.224038,-0.0904554,0.375092
2,CHOMP,0.224644,-0.0939469,0.374531
2,CHOMP,0.225277,-0.0973705,0.374131
2,CHOMP,0.225937,-0.100723,0.373891
2,CHOMP,0.226621,-0.104002,0.373813
2,CHOMP,0.227329,-0.107204,0.373894
2,CHOMP,0.22806,-0.110325,0.374137
2,CHOMP,0.228812,-0.113363,0.374539
2,CHOMP,0.229585,-0.116315,0.375101
2,CHOMP,0.230377,-0.119177,0.375822
2,CHOMP,0.231187,-0.121947,0.376701
2,CHOMP,0.232015,-0.12462,0.377737
2,CHOMP,0.232859,-0.127195,0.37893
2,CHOMP,0.23372,-0.129667,0.380278
2,CHOMP,0.234595,-0.132034,0.381779
2,CHOMP,0.235486,-0.134293,0.383434
2,CHOMP,0.23639,-0.136441,0.385239
2,CHOMP,0.237309,-0.138474,0.387193
2,CHOMP,0.238241,-0.140389,0.389294
2,CHOMP,0.239187,-0.142185,0.391541
2,CHOMP,0.240145,-0.143856,0.393932
2,CHOMP,0.241117,-0.145402,0.396463
2,CHOMP,0.242102,-0.146819,0.399134
2,CHOMP,0.2431,-0.148104,0.40194
2,CHOMP,0.244111,-0.149254,0.404881
2,CHOMP,0.245136,-0.150267,0.407953
2,CHOMP,0.246176,-0.151141,0.411153
2,CHOMP,0.24723,-0.151872,0.414479
2,CHOMP,0.248299,-0.152459,0.417928
2,CHOMP,0.249384,-0.152899,0.421495
2,CHOMP,0.250485,-0.153189,0.425179
2,CHOMP,0.251604,-0.153329,0.428976
2,CHOMP,0.25274,-0.153314,0.432883
2,CHOMP,0.253897,-0.153145,0.436895
2,CHOMP,0.255073,-0.152818,0.44101
2,CHOMP,0.256271,-0.152332,0.445223
2,CHOMP,0.257491,-0.151686,0.449532
2,CHOMP,0.258735,-0.150878,0.453932
2,CHOMP,0.260005,-0.149905,0.458419
2,CHOMP,0.261301,-0.148769,0.462989
2,CHOMP,0.262626,-0.147466,0.467638
2,CHOMP,0.26398,-0.145996,0.472363
2,CHOMP,0.265366,-0.144358,0.477158
2,CHOMP,0.266786,-0.142552,0.48202
2,CHOMP,0.26824,-0.140577,0.486945
2,CHOMP,0.269731,-0.138431,0.491927
2,CHOMP,0.271261,-0.136116,0.496964
2,CHOMP,0.272831,-0.13363,0.502049
2,CHOMP,0.274445,-0.130974,0.50718
2,CHOMP,0.276103,-0.128148,0.512351
2,CHOMP,0.277807,-0.125151,0.517558
2,CHOMP,0.279561,-0.121985,0.522796
2,CHOMP,0.281365,-0.11865,0.528061
2,CHOMP,0.283223,-0.115147,0.533348
2,CHOMP,0.285136,-0.111476,0.538654
2,CHOMP,0.287107,-0.107639,0.543972
2,CHOMP,0.289137,-0.103636,0.549299
2,CHOMP,0.29123,-0.0994692,0.55463
2,CHOMP,0.293386,-0.0951398,0.559961
2,CHOMP,0.29561,-0.0906494,0.565287
2,CHOMP,0.297902,-0.0859999,0.570603
2,CHOMP,0.300265,-0.081193,0.575905
2,CHOMP,0.302701,-0.076231,0.58119
2,CHOMP,0.305213,-0.071116,0.586451
2,CHOMP,0.307802,-0.0658504,0.591685
2,CHOMP,0.310471,-0.0604368,0.596887
2,CHOMP,0.313223,-0.0548777,0.602054
2,CHOMP,0.316058,-0.049176,0.607181
2,CHOMP,0.31898,-0.0433346,0.612263
2,CHOMP,0.321989,-0.0373567,0.617297
2,CHOMP,0.325089,-0.0312454,0.622279
2,CHOMP,0.328282,-0.0250041,0.627203
2,CHOMP,0.331568,-0.0186362,0.632068
2,CHOMP,0.33495,-0.0121454,0.636868
2,CHOMP,0.338431,-0.00553542,0.6416
2,CHOMP,0.34201,0.00118992,0.64626
2,CHOMP,0.345691,0.00802667,0.650844
2,CHOMP,0.349475,0.0149707,0.65535
2,CHOMP,0.353362,0.022018,0.659772
2,CHOMP,0.357356,0.0291641,0.664109
2,CHOMP,0.361456,0.0364047,0.668356
2,CHOMP,0.365665,0.0437353,0.672511
2,CHOMP,0.369984,0.0511514,0.67657
2,CHOMP,0.374413,0.0586484,0.68053
2,CHOMP,0.378953,0.0662214,0.684389
2,CHOMP,0.383601,0.0738563,0.688139
2,CHOMP,0.387931,0.0808668,0.691461
2,CHOMP,0.391653,0.0868133,0.694189
2,CHOMP,0.394729,0.0916734,0.69636
2,CHOMP,0.397128,0.0954308,0.698001
2,CHOMP,0.398826,0.0980738,0.699137
2,CHOMP,0.399808,0.0995945,0.699783
2,CHOMP,0.400071,0.100001,0.699956
3,RRT,0.2212,-5.297e-05,0.42801
3,RRT,0.221245,0.000453656,0.428671
3,RRT,0.221387,0.00197401,0.430656
3,RRT,0.221643,0.00450937,0.433975
3,RRT,0.222043,0.00806139,0.438642
3,RRT,0.222631,0.0126313,0.444675
3,RRT,0.223406,0.0178643,0.451625
3,RRT,0.224294,0.0231105,0.458637
3,RRT,0.225292,0.0283532,0.465692
3,RRT,0.226404,0.0335895,0.472788
3,RRT,0.227629,0.0388161,0.479921
3,RRT,0.228968,0.0440301,0.487089
3,RRT,0.230422,0.0492282,0.49429
3,RRT,0.231993,0.0544072,0.501522
3,RRT,0.233679,0.0595638,0.508782
3,RRT,0.235482,0.0646948,0.516067
3,RRT,0.237401,0.0697968,0.523376
3,RRT,0.239438,0.0748663,0.530705
3,RRT,0.241591,0.0799,0.538053
3,RRT,0.243861,0.0848945,0.545417
3,RRT,0.246247,0.0898462,0.552793
3,RRT,0.248749,0.0947518,0.560181
3,RRT,0.251366,0.0996078,0.567577
3,RRT,0.254098,0.104411,0.574979
3,RRT,0.256944,0.109157,0.582385
3,RRT,0.259903,0.113843,0.589791
3,RRT,0.262973,0.118466,0.597197
3,RRT,0.266154,0.123022,0.604598
3,RRT,0.269444,0.127508,0.611993
3,RRT,0.272842,0.13192,0.619379
3,RRT,0.276346,0.136256,0.626755
3,RRT,0.279954,0.140511,0.634117
3,RRT,0.283665,0.144682,0.641462
3,RRT,0.287476,0.148767,0.64879
3,RRT,0.291386,0.152763,0.656097
3,RRT,0.295392,0.156665,0.66338
3,RRT,0.299491,0.160471,0.670639
3,RRT,0.303682,0.164179,0.677869
3,RRT,0.307962,0.167785,0.68507
3,RRT,0.312328,0.171286,0.692238
3,RRT,0.316776,0.17468,0.699372
3,RRT,0.321306,0.177964,0.706469
3,RRT,0.325912,0.181136,0.713526
3,RRT,0.330593,0.184193,0.720543
3,RRT,0.335344,0.187133,0.727515
3,RRT,0.340164,0.189953,0.734442
3,RRT,0.345047,0.192651,0.741322
3,RRT,0.349992,0.195226,0.748151
3,RRT,0.354994,0.197675,0.754928
3,RRT,0.360049,0.199997,0.761651
3,RRT,0.365154,0.20219,0.768318
3,RRT,0.370306,0.204251,0.774926
3,RRT,0.375499,0.206181,0.781475
3,RRT,0.380732,0.207977,0.787961
3,RRT,0.385998,0.209638,0.794383
3,RRT,0.391295,0.211163,0.800739
3,RRT,0.396619,0.212551,0.807027
3,RRT,0.401964,0.213802,0.813246
3,RRT,0.407328,0.214914,0.819393
3,RRT,0.412706,0.215887,0.825466
3,RRT,0.418094,0.21672,0.831465
